search_keyword,near_coastline,place_url,name,address,place_name,longitude,category,phone,latitude
소청도,True,http://place.map.kakao.com/18376676,소청도,인천 옹진군 대청면 소청리,소청도,124.749675606199,"여행 > 관광,명소 > 섬",,37.7739263502605
밀매도,True,http://place.map.kakao.com/15299056,밀매도,전남 진도군 의신면 구자도리,밀매도,126.330414858826,"여행 > 관광,명소 > 섬",,34.2502612009312
장산도,True,http://place.map.kakao.com/18376781,장산도,전남 신안군 장산면 도창리,장산도,126.157444487767,"여행 > 관광,명소 > 섬",061-271-2532,34.6439775264098
요력도,True,http://place.map.kakao.com/8460958,요력도,전남 신안군 안좌면 산두리,요력도,126.187642978988,"여행 > 관광,명소 > 섬",,34.7275869850026
주광리,True,http://place.map.kakao.com/17797780,주광리,전남 해남군 화원면 주광리 384,오시아노관광단지,126.263609032419,"여행 > 관광,명소 > 관광단지",061-534-6790,34.6853002523827
달리도,True,http://place.map.kakao.com/18376744,달리도,전남 목포시 달동,달리도,126.3161427855,"여행 > 관광,명소 > 섬",,34.7736768076335
검산항,True,http://place.map.kakao.com/19293768,검산항,전남 신안군 증도면 방축리 873-5,검산항,126.106724043685,"교통,수송 > 교통시설 > 항구,포구",,34.9942213652889
계마항,True,http://place.map.kakao.com/10165873,계마항,전남 영광군 홍농읍 계마리,계마항,126.407232863823,"교통,수송 > 교통시설 > 항구,포구",,35.3896138428221
격포항,True,http://place.map.kakao.com/18354436,격포항,전북특별자치도 부안군 변산면 격포리 788-15,격포항,126.4700101157094,"교통,수송 > 교통시설 > 항구,포구",,35.62043438689184
하섬,True,http://place.map.kakao.com/10867045,하섬,전북특별자치도 부안군 변산면 마포리,하섬,126.485526366674,"여행 > 관광,명소 > 섬",063-582-8932,35.6636772604355
수룡항포구,True,http://place.map.kakao.com/26252141,수룡항포구,충남 홍성군 서부면 신리,수룡항포구,126.482974431414,"교통,수송 > 교통시설 > 항구,포구",,36.5152330605916
궁시도,True,http://place.map.kakao.com/27575144,궁시도,충남 태안군 근흥면 가의도리 산 18-1,궁시도,125.85840634619609,"여행 > 관광,명소 > 섬",,36.663144145891316
북격렬비도,True,http://place.map.kakao.com/23347833,북격렬비도,충남 태안군 근흥면 가의도리 511-1,북격렬비도,125.559993115344,"여행 > 관광,명소 > 섬",,36.6255241972874
평택동부두,True,http://place.map.kakao.com/8635185,평택동부두,경기 평택시 포승읍 만호리 564,평택항만,126.841090170065,"교통,수송 > 교통시설 > 선착장,항만시설",031-612-0914,36.9613005840228
잠진도,True,http://place.map.kakao.com/18376833,잠진도,인천 중구 덕교동,잠진도,126.414215523384,"여행 > 관광,명소 > 섬",,37.4184079561186
예단포,True,http://place.map.kakao.com/8017995,예단포,인천 중구 운북동,예단포,126.501927848408,"교통,수송 > 교통시설 > 항구,포구",,37.5313090257904
건평나루,True,http://place.map.kakao.com/27169543,건평나루,인천 강화군 양도면 건평리 623-16,건평나루,126.39915147732,"교통,수송 > 교통시설 > 선착장,항만시설",,37.6799245510712
어란리,True,http://place.map.kakao.com/8465885,어란리,전남 해남군 송지면 어란리,어불도,126.471397809665,"여행 > 관광,명소 > 섬",,34.3407405523919
암태도,True,http://place.map.kakao.com/18376715,암태도,전남 신안군 암태면 기동리,암태도,126.100766766151,"여행 > 관광,명소 > 섬",,34.8448333707131
대야도,True,http://place.map.kakao.com/18376854,대야도,전남 신안군 하의면 능산리,대야도,125.964583402819,"여행 > 관광,명소 > 섬",,34.6337129716694
신안옥도,True,http://place.map.kakao.com/18376828,신안옥도,전남 신안군 하의면 옥도리,옥도,126.070016091428,"여행 > 관광,명소 > 섬",,34.6814060614524
상왕등도,True,http://place.map.kakao.com/18376704,상왕등도,전북특별자치도 부안군 위도면 상왕등리,상왕등도,126.106841121129,"여행 > 관광,명소 > 섬",,35.6617919793221
곰섬항,True,http://place.map.kakao.com/8269439,곰섬항,충남 태안군 남면 신온리,드르니항,126.31472940261,"교통,수송 > 교통시설 > 항구,포구",,36.5893016426221
궁평항,True,http://place.map.kakao.com/14973250,궁평항,경기 화성시 서신면 궁평리 689,궁평항,126.68128091828125,"교통,수송 > 교통시설 > 항구,포구",,37.11600963592948
시화호,True,http://place.map.kakao.com/27300877,시화호,경기 안산시 단원구 대부동동 2098-1,시화호,126.613320733937,"여행 > 관광,명소 > 호수",,37.3126504851014
도초도,True,http://place.map.kakao.com/7833136,도초도,전남 신안군 도초면 수항리,도초도,125.961015011776,"여행 > 관광,명소 > 섬",,34.6945474448819
점암,True,http://place.map.kakao.com/837860756,점암,전남 고흥군 점암면 여호리 732,남파랑길 65코스,127.46166917974608,"여행 > 관광,명소 > 도보여행 > 남파랑길",,34.66370118605962
성내리,True,http://place.map.kakao.com/8006805,성내리,경북 영덕군 영해면 성내리 24-1,영해향교,129.413734875478,"여행 > 관광,명소 > 문화유적 > 향교,서당",,36.538369530945
팔금도,True,http://place.map.kakao.com/18376789,팔금도,전남 신안군 팔금면 읍리,팔금도,126.144651417829,"여행 > 관광,명소 > 섬",,34.7844909299764
안좌도,True,http://place.map.kakao.com/18376770,안좌도,전남 신안군 안좌면 읍동리,안좌도,126.123068555346,"여행 > 관광,명소 > 섬",061-262-4050,34.7472004533232
쉬미항,True,http://place.map.kakao.com/11126226,쉬미항,전남 진도군 진도읍 산월리,쉬미항,126.200345181697,"교통,수송 > 교통시설 > 항구,포구",,34.5049545000455
외병도,True,http://place.map.kakao.com/18376829,외병도,전남 진도군 조도면 외병도리,외병도,125.938320614117,"여행 > 관광,명소 > 섬",,34.3715183119801
울돌목,True,http://place.map.kakao.com/303179868,울돌목,전남 해남군 문내면 학동리 1467-10,울돌목스카이워크,126.30700294749877,"여행 > 관광,명소",061-535-9900,34.57269034462926
원포리,True,http://place.map.kakao.com/25178053,원포리,전남 진도군 고군면 원포리,고잔골,126.381319969787,"여행 > 관광,명소 > 계곡",,34.4834329761439
땅끝항,True,http://place.map.kakao.com/2050401817,땅끝항,전남 해남군 송지면 송호리 1310,땅끝항,126.529575695578,"교통,수송 > 교통시설 > 항구,포구",,34.29834542825679
나리,True,http://place.map.kakao.com/18376884,나리,경북 울릉군 북면 나리,울릉도,130.860436808926,"여행 > 관광,명소 > 섬",054-791-2191,37.5061925878659
가사도,True,http://place.map.kakao.com/18376842,가사도,전남 진도군 조도면 가사도리,가사도,126.050766571877,"여행 > 관광,명소 > 섬",,34.4798449485682
진도옥도,True,http://place.map.kakao.com/18376881,진도옥도,전남 진도군 조도면 옥도리,옥도,126.018247537574,"여행 > 관광,명소 > 섬",,34.3557146752633
상태도,True,http://place.map.kakao.com/18376760,상태도,전남 신안군 흑산면 태도리,상태도,125.288542524834,"여행 > 관광,명소 > 섬",,34.4417313262678
만재도,True,http://place.map.kakao.com/7863272,만재도,전남 신안군 흑산면 만재도리,만재도,125.468703677625,"여행 > 관광,명소 > 섬",,34.2095424238836
흑산도사리,True,http://place.map.kakao.com/13123318,흑산도사리,전남 신안군 흑산면 사리,흑산도일주도로,125.406478049825,"여행 > 관광,명소 > 드라이브코스",,34.6485825947729
목포북항,True,http://place.map.kakao.com/529577381,목포북항,전남 목포시 산정동 1827,망향탑,126.366647360733,"여행 > 관광,명소 > 문화유적 > 탑,비석",,34.8097795797911
돈목항,True,http://place.map.kakao.com/18354444,돈목항,전남 신안군 도초면 우이도리 802-2,돈목항,125.82491809123806,"교통,수송 > 교통시설 > 항구,포구",,34.60454974667846
율도,True,http://place.map.kakao.com/8219392,율도,전남 목포시 율도동,율도(눌도),126.323546443696,"여행 > 관광,명소 > 섬",,34.803464132188
분매리,True,http://place.map.kakao.com/527733692,분매리,전남 신안군 압해읍 분매리 595-35,충혼탑,126.34549213481,"여행 > 관광,명소 > 문화유적 > 탑,비석",,34.8483570186597
법성포,True,http://place.map.kakao.com/7896062,법성포,전남 영광군 법성면 진내리 482-85,법성포,126.43988656237642,"교통,수송 > 교통시설 > 항구,포구",,35.36135034290715
개야도,True,http://place.map.kakao.com/18376791,개야도,전북특별자치도 군산시 옥도면 개야도리,개야도,126.550339635337,"여행 > 관광,명소 > 섬",,36.0389889944502
홍원항,True,http://place.map.kakao.com/8176331,홍원항,충남 서천군 서면 도둔리,홍원항,126.501739043113,"교통,수송 > 교통시설 > 항구,포구",,36.1563036681086
월전죽도,True,http://place.map.kakao.com/2069006282,월전죽도,충남 보령시 남포면 월전리,월전죽도,126.536909201629,"여행 > 관광,명소 > 섬 > 섬(내륙)",,36.2770099327552
몽산포,True,http://place.map.kakao.com/25235064,몽산포,충남 태안군 남면 몽산리,몽산포,126.275383651217,부동산 > 지명,,36.6731936569913
대섬,True,http://place.map.kakao.com/11412377,대섬,제주특별자치도 제주시 조천읍 신촌리 540-3,대섬 주유소,126.625194240476,"교통,수송 > 자동차 > 주유,가스 > 주유소 > SK주유소",064-783-5774,33.5359469488458
학가리,True,http://place.map.kakao.com/21702379,학가리,전남 해남군 송지면 학가리,중도,126.488527075078,"여행 > 관광,명소 > 섬",,34.4105612872926
목포신항,True,http://place.map.kakao.com/22376298,목포신항,전남 목포시 달동 1330-52,신항리빙텔,126.357136543948,"부동산 > 주거시설 > 고시원,고시텔",,34.7553493992083
증도우전,True,http://place.map.kakao.com/24925310,증도우전,전남 신안군 증도면 우전리 산 1,증도 우전해변 캠핑장,126.137316144817,"여행 > 숙박 > 야영,캠핑장",,34.9710363429667
신월항,True,http://place.map.kakao.com/18354473,신월항,전남 무안군 운남면 내리,신월항,126.29764307414781,"교통,수송 > 교통시설 > 항구,포구",,34.9614379007285
지신개,True,http://place.map.kakao.com/19293685,지신개,전남 신안군 지도읍 탄동리 482-2,지신개선착장,126.170466968742,"교통,수송 > 교통시설 > 선착장,항만시설",,35.0245912652957
대사리,True,http://place.map.kakao.com/1152125575,대사리,경남 남해군 고현면 대사리 1329-1,남파랑길 46코스,127.864566187482,"여행 > 관광,명소 > 도보여행 > 남파랑길",,34.9053320540311
영전리,True,http://place.map.kakao.com/8415570,영전리,전북특별자치도 부안군 보안면 영전리 415-1,신월제,126.67487421432047,"여행 > 관광,명소 > 저수지",,35.61257844831606
평호리,True,http://place.map.kakao.com/8447701,평호리,전남 해남군 화산면 평호리 496-3,송평해수욕장,126.47115000709,"여행 > 관광,명소 > 해수욕장,해변",061-532-1330,34.4355009703379
팔금도장촌,True,http://place.map.kakao.com/8539439,팔금도장촌,전남 신안군 팔금면 장촌리,장촌,126.140578767823,부동산 > 지명,,34.7772980722695
신석리,True,http://place.map.kakao.com/14883155,신석리,전남 신안군 암태면 신석리,초란도,126.167460525084,"여행 > 관광,명소 > 섬",,34.8812223858585
톱머리,True,http://place.map.kakao.com/8127660,톱머리,전남 무안군 망운면 피서리 809-3,톱머리해수욕장,126.386703097753,"여행 > 관광,명소 > 해수욕장,해변",061-450-5628,34.9681604787303
이흑암리,True,http://place.map.kakao.com/8023649,이흑암리,전남 신안군 임자면 삼두리,어머리해수욕장,126.093241991694,"여행 > 관광,명소 > 해수욕장,해변",,35.0522615207464
말도,True,http://place.map.kakao.com/7863325,말도,인천 강화군 서도면 말도리,말도,126.132142927816,"여행 > 관광,명소 > 섬",,37.686619157261
볼음도,True,http://place.map.kakao.com/18376784,볼음도,인천 강화군 서도면 볼음도리,볼음도,126.189102886858,"여행 > 관광,명소 > 섬",,37.6742418422068
서검도,True,http://place.map.kakao.com/18376729,서검도,인천 강화군 삼산면 서검리,서검도,126.231761273132,"여행 > 관광,명소 > 섬",,37.7232510812461
괴리섬,True,http://place.map.kakao.com/14864660,괴리섬,인천 강화군 삼산면 서검리,괴리섬,126.2573651324,"여행 > 관광,명소 > 섬",,37.7135659323371
석모도,True,http://place.map.kakao.com/7947179,석모도,인천 강화군 삼산면 석모리,석모도,126.328187123025,"여행 > 관광,명소 > 섬",,37.6950886477465
교동도선착장,True,http://place.map.kakao.com/27194433,교동도선착장,인천 강화군 교동면 상용리 605-3,교동도선착장대합실,126.317063881759,"교통,수송 > 교통시설 > 선착장,항만시설",,37.7749069301497
보문선착장,True,http://place.map.kakao.com/23523468,보문선착장,인천 강화군 삼산면 매음리 43-1,보문선착장,126.370365962711,"교통,수송 > 교통시설 > 선착장,항만시설",,37.6644831898601
미루지항,True,http://place.map.kakao.com/1475889668,미루지항,인천 강화군 화도면 여차리 1002-1,미루지항,126.411888133359,"교통,수송 > 교통시설 > 항구,포구",,37.5943278492409
감투섬,True,http://place.map.kakao.com/10114723,감투섬,경기 화성시 서신면 궁평리,감투섬,126.675972268618,"여행 > 관광,명소 > 섬",,37.1435000630532
동검항,True,http://place.map.kakao.com/22873254,동검항,인천 강화군 길상면 동검리 109-2,동검선착장,126.525125557224,"교통,수송 > 교통시설 > 선착장,항만시설",,37.5861811178931
